"URI","rdf-schema#label","runtime","album_label","album","artist_label","artist","composer_label","composer","genre_label","genre","language_label","language","previousWork_label","previousWork","producer_label","producer","recordDate","recordLabel_label","recordLabel","recordedIn_label","recordedIn","releaseDate","runtime","subsequentWork_label","subsequentWork","title","trackNumber","type_label","type","writer_label","writer"
"http://dbpedia.org/resource/What_Comes_Around","What Comes Around","3.1166666666666667","Paul's Boutique","http://dbpedia.org/resource/Paul's_Boutique","Beastie Boys","http://dbpedia.org/resource/Beastie_Boys","NULL","NULL","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","NULL","NULL","Car Thief","http://dbpedia.org/resource/Car_Thief","{Beastie Boys|Mario Caldato Jr.|Dust Brothers}","{http://dbpedia.org/resource/Beastie_Boys|http://dbpedia.org/resource/Mario_Caldato,_Jr.|http://dbpedia.org/resource/Dust_Brothers}","NULL","Capitol Records","http://dbpedia.org/resource/Capitol_Records","NULL","NULL","1989-07-25","187.0","Shadrach (Beastie Boys song)","http://dbpedia.org/resource/Shadrach_(Beastie_Boys_song)","NULL","12","NULL","NULL","{Adam Yauch|Mike D|Ad-Rock}","{http://dbpedia.org/resource/Adam_Yauch|http://dbpedia.org/resource/Mike_D|http://dbpedia.org/resource/Ad-Rock}"
"http://dbpedia.org/resource/What_Comes_Naturally_(song)","What Comes Naturally (song)","NULL","What Comes Naturally","http://dbpedia.org/resource/What_Comes_Naturally","Sheena Easton","http://dbpedia.org/resource/Sheena_Easton","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Antonina Armato|Nick_Mundy|Gina_Go-Go}","{http://dbpedia.org/resource/Antonina_Armato|http://dbpedia.org/resource/Nick_Mundy|http://dbpedia.org/resource/Gina_Go-Go}"
"http://dbpedia.org/resource/What_Do_You_Want_from_Me_(Pink_Floyd_song)","What Do You Want from Me (Pink Floyd song)","4.35","The Division Bell","http://dbpedia.org/resource/The_Division_Bell","Pink Floyd","http://dbpedia.org/resource/Pink_Floyd","NULL","NULL","{Blues rock|Progressive rock}","{http://dbpedia.org/resource/Blues_rock|http://dbpedia.org/resource/Progressive_rock}","NULL","NULL","NULL","NULL","{Bob Ezrin|David Gilmour}","{http://dbpedia.org/resource/Bob_Ezrin|http://dbpedia.org/resource/David_Gilmour}","NULL","{Columbia Records|EMI}","{http://dbpedia.org/resource/Columbia_Records|http://dbpedia.org/resource/EMI}","1993 in music","http://dbpedia.org/resource/1993_in_music","{1994-03-28|1994-04-05}","261.0","NULL","NULL","NULL","2","NULL","NULL","{David Gilmour|Richard Wright (musician)|Polly Samson}","{http://dbpedia.org/resource/David_Gilmour|http://dbpedia.org/resource/Richard_Wright_(musician)|http://dbpedia.org/resource/Polly_Samson}"
"http://dbpedia.org/resource/What_Goes_On_(Beatles_song)","What Goes On (Beatles song)","2.8333333333333335","Rubber Soul","http://dbpedia.org/resource/Rubber_Soul","The Beatles","http://dbpedia.org/resource/The_Beatles","NULL","NULL","Country rock","http://dbpedia.org/resource/Country_rock","NULL","NULL","NULL","NULL","George Martin","http://dbpedia.org/resource/George_Martin","1965-11-04","Parlophone","http://dbpedia.org/resource/Parlophone","Abbey Road Studios","http://dbpedia.org/resource/Abbey_Road_Studios","1965-12-03","170.0","NULL","NULL","NULL","NULL","NULL","NULL","{Ringo Starr|Lennon–McCartney}","{http://dbpedia.org/resource/Ringo_Starr|http://dbpedia.org/resource/Lennon%E2%80%93McCartney}"
"http://dbpedia.org/resource/What_Hurts_the_Most","What Hurts the Most","3.783333333333333","And the Crowd Goes Wild","http://dbpedia.org/resource/And_the_Crowd_Goes_Wild","Mark Wills","http://dbpedia.org/resource/Mark_Wills","NULL","NULL","Country music","http://dbpedia.org/resource/Country_music","NULL","NULL","Prisoner of the Highway","http://dbpedia.org/resource/Prisoner_of_the_Highway","{Chris Lindsey|Mark Wills}","{http://dbpedia.org/resource/Chris_Lindsey|http://dbpedia.org/resource/Mark_Wills}","NULL","Universal Music Group Nashville","http://dbpedia.org/resource/Universal_Music_Group_Nashville","NULL","NULL","2003-10-21","227.0","NULL","NULL","NULL","5","NULL","NULL","{Jeffrey Steele|Steve Robson}","{http://dbpedia.org/resource/Jeffrey_Steele|http://dbpedia.org/resource/Steve_Robson}"
"http://dbpedia.org/resource/What_If_(Colbie_Caillat_song)","What If (Colbie Caillat song)","3.75","Letters to Juliet","http://dbpedia.org/resource/Letters_to_Juliet","Colbie Caillat","http://dbpedia.org/resource/Colbie_Caillat","NULL","NULL","Pop music","http://dbpedia.org/resource/Pop_music","NULL","NULL","NULL","NULL","John Shanks","http://dbpedia.org/resource/John_Shanks","NULL","Universal Republic Records","http://dbpedia.org/resource/Universal_Republic_Records","NULL","NULL","NULL","225.0","NULL","NULL","NULL","NULL","Promotional recording","http://dbpedia.org/resource/Promotional_recording","{Jason Reeves|Rick Nowels}","{http://dbpedia.org/resource/Jason_Reeves|http://dbpedia.org/resource/Rick_Nowels}"
"http://dbpedia.org/resource/What_If_We_(song)","What If We (song)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/What_Is_and_What_Should_Never_Be","What Is and What Should Never Be","4.766666666666667","Led Zeppelin II","http://dbpedia.org/resource/Led_Zeppelin_II","Led Zeppelin","http://dbpedia.org/resource/Led_Zeppelin","NULL","NULL","{Blues rock|Hard rock}","{http://dbpedia.org/resource/Blues_rock|http://dbpedia.org/resource/Hard_rock}","NULL","NULL","Whole Lotta Love","http://dbpedia.org/resource/Whole_Lotta_Love","Jimmy Page","http://dbpedia.org/resource/Jimmy_Page","NULL","Atlantic Records","http://dbpedia.org/resource/Atlantic_Records","{1969 in music|Olympic Studios}","{http://dbpedia.org/resource/1969_in_music|http://dbpedia.org/resource/Olympic_Studios}","1969-10-22","286.0","The Lemon Song","http://dbpedia.org/resource/The_Lemon_Song","NULL","2","NULL","NULL","{Jimmy Page|Robert Plant}","{http://dbpedia.org/resource/Jimmy_Page|http://dbpedia.org/resource/Robert_Plant}"
"http://dbpedia.org/resource/What_More_Can_I_Say","What More Can I Say","4.916666666666667","The Black Album (Jay-Z album)","http://dbpedia.org/resource/The_Black_Album_(Jay-Z_album)","Jay-Z","http://dbpedia.org/resource/Jay-Z","NULL","NULL","Hip hop","http://dbpedia.org/resource/Hip_hop","NULL","NULL","NULL","NULL","The Buchanans (production team)","http://dbpedia.org/resource/The_Buchanans_(production_team)","NULL","{Roc-A-Fella Records|Def Jam Recordings}","{http://dbpedia.org/resource/Roc-A-Fella_Records|http://dbpedia.org/resource/Def_Jam_Recordings}","NULL","NULL","2003-11-04","295.0","Encore (Jay-Z song)","http://dbpedia.org/resource/Encore_(Jay-Z_song)","NULL","3","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/What_Say_You_Meg%3F","What Say You Meg?","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/What_Shall_We_Do_Now%3F","What Shall We Do Now?","1.6833333333333333","Is There Anybody Out There? The Wall Live 1980–81","http://dbpedia.org/resource/Is_There_Anybody_Out_There%3F_The_Wall_Live_1980%E2%80%9381","Pink Floyd","http://dbpedia.org/resource/Pink_Floyd","NULL","NULL","{Progressive rock|Hard rock}","{http://dbpedia.org/resource/Progressive_rock|http://dbpedia.org/resource/Hard_rock}","NULL","NULL","Empty Spaces","http://dbpedia.org/resource/Empty_Spaces","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2000-04-18","101.0","Young Lust (song)","http://dbpedia.org/resource/Young_Lust_(song)","NULL","10","NULL","NULL","Roger Waters","http://dbpedia.org/resource/Roger_Waters"
"http://dbpedia.org/resource/What_She_Doesn't_Know__Folk-song-stub__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/What_They_Want","What They Want","4.45","Oxymoron (album)","http://dbpedia.org/resource/Oxymoron_(album)","Schoolboy Q","http://dbpedia.org/resource/Schoolboy_Q","NULL","NULL","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","NULL","NULL","Collard Greens (song)","http://dbpedia.org/resource/Collard_Greens_(song)","Mike Will Made It","http://dbpedia.org/resource/Mike_Will_Made_It","NULL","{Interscope Records|Top Dawg Entertainment}","{http://dbpedia.org/resource/Interscope_Records|http://dbpedia.org/resource/Top_Dawg_Entertainment}","NULL","NULL","2014-02-25","267.0","NULL","NULL","NULL","4","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/What_You're_Doing","What You're Doing","2.5","Beatles for Sale","http://dbpedia.org/resource/Beatles_for_Sale","The Beatles","http://dbpedia.org/resource/The_Beatles","NULL","NULL","Rock music","http://dbpedia.org/resource/Rock_music","NULL","NULL","NULL","NULL","George Martin","http://dbpedia.org/resource/George_Martin","NULL","Parlophone","http://dbpedia.org/resource/Parlophone","Abbey Road Studios","http://dbpedia.org/resource/Abbey_Road_Studios","1964-12-04","150.0","NULL","NULL","NULL","NULL","NULL","NULL","Lennon–McCartney","http://dbpedia.org/resource/Lennon%E2%80%93McCartney"
"http://dbpedia.org/resource/What_You_Need_from_Me","What You Need from Me","4.1","Rocks and Honey","http://dbpedia.org/resource/Rocks_and_Honey","{Vince Gill|Bonnie Tyler}","{http://dbpedia.org/resource/Vince_Gill|http://dbpedia.org/resource/Bonnie_Tyler}","NULL","NULL","{Country music|Country pop}","{http://dbpedia.org/resource/Country_music|http://dbpedia.org/resource/Country_pop}","NULL","NULL","NULL","NULL","David Huff (musician)","http://dbpedia.org/resource/David_Huff_(musician)","NULL","ZYX Music","http://dbpedia.org/resource/ZYX_Music","NULL","NULL","NULL","246.0","NULL","NULL","NULL","4","NULL","NULL","{Jon Randall|Jessi Alexander}","{http://dbpedia.org/resource/Jon_Randall|http://dbpedia.org/resource/Jessi_Alexander}"
"http://dbpedia.org/resource/What_a_Friend_We_Have_in_Jesus","What a Friend We Have in Jesus","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","What a Friend We Have in Jesus","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/What_a_queer_bird__Song-stub__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/What_in_the_World","What in the World","2.3833333333333333","Low (David Bowie album)","http://dbpedia.org/resource/Low_(David_Bowie_album)","David Bowie","http://dbpedia.org/resource/David_Bowie","NULL","NULL","Art rock","http://dbpedia.org/resource/Art_rock","NULL","NULL","Breaking Glass (song)","http://dbpedia.org/resource/Breaking_Glass_(song)","{David Bowie|Tony Visconti}","{http://dbpedia.org/resource/David_Bowie|http://dbpedia.org/resource/Tony_Visconti}","NULL","RCA Records","http://dbpedia.org/resource/RCA_Records","NULL","NULL","1977-01-14","143.0","Sound and Vision","http://dbpedia.org/resource/Sound_and_Vision","NULL","3","NULL","NULL","David Bowie","http://dbpedia.org/resource/David_Bowie"
"http://dbpedia.org/resource/What_is_this_Feeling%3F","What is this Feeling?","NULL","Wicked (musical album)","http://dbpedia.org/resource/Wicked_(musical_album)","{Idina Menzel|Kristin Chenoweth}","{http://dbpedia.org/resource/Idina_Menzel|http://dbpedia.org/resource/Kristin_Chenoweth}","Stephen Schwartz (composer)","http://dbpedia.org/resource/Stephen_Schwartz_(composer)","Showtunes","http://dbpedia.org/resource/Showtunes","NULL","NULL","NULL","NULL","NULL","NULL","2003-11-10","Decca Broadway","http://dbpedia.org/resource/Decca_Broadway","NULL","NULL","2003-12-16","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Whatever_It_Takes_(Leona_Lewis_song)","Whatever It Takes (Leona Lewis song)","3.45","Spirit (Leona Lewis album)","http://dbpedia.org/resource/Spirit_(Leona_Lewis_album)","Leona Lewis","http://dbpedia.org/resource/Leona_Lewis","NULL","NULL","Gospel music","http://dbpedia.org/resource/Gospel_music","NULL","NULL","NULL","NULL","{Novel (musician)|Dallas Austin}","{http://dbpedia.org/resource/Novel_(musician)|http://dbpedia.org/resource/Dallas_Austin}","NULL","{Syco Music|Sony Music Entertainment|J Records}","{http://dbpedia.org/resource/Syco_Music|http://dbpedia.org/resource/Sony_Music_Entertainment|http://dbpedia.org/resource/J_Records}","NULL","NULL","NULL","207.0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Wheel_of_Fortune_(1951_song)","Wheel of Fortune (1951 song)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","English language","http://dbpedia.org/resource/English_language","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Wheel of Fortune","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/When_(Red_Vincent_Hurley_song)","When (Red Vincent Hurley song)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","English language","http://dbpedia.org/resource/English_language","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","It's Nice to Be in Love Again","http://dbpedia.org/resource/It's_Nice_to_Be_in_Love_Again","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/When_Can_I_See_You_Again%3F","When Can I See You Again?","3.6666666666666665","Wreck-It Ralph","http://dbpedia.org/resource/Wreck-It_Ralph","Owl City","http://dbpedia.org/resource/Owl_City","NULL","NULL","{Dance-pop|Synthpop}","{http://dbpedia.org/resource/Dance-pop|http://dbpedia.org/resource/Synthpop}","NULL","NULL","NULL","NULL","Adam Young","http://dbpedia.org/resource/Adam_Young","NULL","Walt Disney Records","http://dbpedia.org/resource/Walt_Disney_Records","NULL","NULL","NULL","220.0","NULL","NULL","NULL","NULL","NULL","NULL","{Adam Young|Brian Lee (songwriter)|Matt Thiessen}","{http://dbpedia.org/resource/Adam_Young|http://dbpedia.org/resource/Brian_Lee_(songwriter)|http://dbpedia.org/resource/Matt_Thiessen}"
"http://dbpedia.org/resource/When_Did_You_Stop_Loving_Me,_When_Did_I_Stop_Loving_You","When Did You Stop Loving Me When Did I Stop Loving You","6.266666666666667","Here My Dear","http://dbpedia.org/resource/Here,_My_Dear","Marvin Gaye","http://dbpedia.org/resource/Marvin_Gaye","Marvin Gaye","http://dbpedia.org/resource/Marvin_Gaye","Soul music","http://dbpedia.org/resource/Soul_music","NULL","NULL","NULL","NULL","Marvin Gaye","http://dbpedia.org/resource/Marvin_Gaye","NULL","Motown","http://dbpedia.org/resource/Motown","NULL","NULL","NULL","376.0","NULL","NULL","NULL","NULL","NULL","NULL","Marvin Gaye","http://dbpedia.org/resource/Marvin_Gaye"
"http://dbpedia.org/resource/When_Did_You_Stop_Loving_Me__When_Did_You_Stop_Loving_Me__1","NULL","3.7","It Don't Get Any Better Than This","http://dbpedia.org/resource/It_Don't_Get_Any_Better_Than_This","George Jones","http://dbpedia.org/resource/George_Jones","NULL","NULL","Country music","http://dbpedia.org/resource/Country_music","NULL","NULL","NULL","NULL","{Norro Wilson|Buddy Cannon}","{http://dbpedia.org/resource/Norro_Wilson|http://dbpedia.org/resource/Buddy_Cannon}","NULL","Universal Music Group Nashville","http://dbpedia.org/resource/Universal_Music_Group_Nashville","NULL","NULL","1998-04-07","222.0","NULL","NULL","NULL","8","NULL","NULL","Monty Holmes","http://dbpedia.org/resource/Monty_Holmes"
"http://dbpedia.org/resource/When_I'm_Sixty-Four","When I'm Sixty-Four","2.6166666666666667","Sgt. Pepper's Lonely Hearts Club Band","http://dbpedia.org/resource/Sgt._Pepper's_Lonely_Hearts_Club_Band","The Beatles","http://dbpedia.org/resource/The_Beatles","NULL","NULL","{Pop music|Music hall}","{http://dbpedia.org/resource/Pop_music|http://dbpedia.org/resource/Music_hall}","NULL","NULL","NULL","NULL","George Martin","http://dbpedia.org/resource/George_Martin","1966-12-21","Parlophone","http://dbpedia.org/resource/Parlophone","Abbey Road Studios","http://dbpedia.org/resource/Abbey_Road_Studios","1967-06-01","157.0","NULL","NULL","NULL","NULL","NULL","NULL","Lennon–McCartney","http://dbpedia.org/resource/Lennon%E2%80%93McCartney"
"http://dbpedia.org/resource/When_I_Get_Home","When I Get Home","2.3","A Hard Day's Night (album)","http://dbpedia.org/resource/A_Hard_Day's_Night_(album)","The Beatles","http://dbpedia.org/resource/The_Beatles","NULL","NULL","Rock and roll","http://dbpedia.org/resource/Rock_and_roll","NULL","NULL","NULL","NULL","George Martin","http://dbpedia.org/resource/George_Martin","1964-06-02","Parlophone","http://dbpedia.org/resource/Parlophone","Abbey Road Studios","http://dbpedia.org/resource/Abbey_Road_Studios","{1964-06-10|1964-07-10}","138.0","NULL","NULL","NULL","11","NULL","NULL","Lennon–McCartney","http://dbpedia.org/resource/Lennon%E2%80%93McCartney"
"http://dbpedia.org/resource/When_I_Kissed_the_Teacher","When I Kissed the Teacher","3.0166666666666666","Arrival (ABBA album)","http://dbpedia.org/resource/Arrival_(ABBA_album)","ABBA","http://dbpedia.org/resource/ABBA","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Benny Andersson|Björn Ulvaeus}","{http://dbpedia.org/resource/Benny_Andersson|http://dbpedia.org/resource/Bj%C3%B6rn_Ulvaeus}","1976-06-14","NULL","NULL","NULL","NULL","1976-10-11","181.0","NULL","NULL","NULL","NULL","NULL","NULL","{Benny Andersson|Björn Ulvaeus}","{http://dbpedia.org/resource/Benny_Andersson|http://dbpedia.org/resource/Bj%C3%B6rn_Ulvaeus}"
"http://dbpedia.org/resource/When_I_Look_at_the_World","When I Look at the World","4.233333333333333","All That You Can't Leave Behind","http://dbpedia.org/resource/All_That_You_Can't_Leave_Behind","U2","http://dbpedia.org/resource/U2","NULL","NULL","Rock music","http://dbpedia.org/resource/Rock_music","NULL","NULL","Peace on Earth (U2 song)","http://dbpedia.org/resource/Peace_on_Earth_(U2_song)","{Daniel Lanois|Brian Eno}","{http://dbpedia.org/resource/Daniel_Lanois|http://dbpedia.org/resource/Brian_Eno}","NULL","{Interscope Records|Island Records}","{http://dbpedia.org/resource/Interscope_Records|http://dbpedia.org/resource/Island_Records}","NULL","NULL","2000-10-31","254.0","New York (U2 song)","http://dbpedia.org/resource/New_York_(U2_song)","NULL","9","Song","http://dbpedia.org/resource/Song","NULL","NULL"
"http://dbpedia.org/resource/When_I_Paint_My_Masterpiece","When I Paint My Masterpiece","{3.3666666666666667|4.35}","{Bob Dylan's Greatest Hits Vol. II|Cahoots (album)}","{http://dbpedia.org/resource/Bob_Dylan's_Greatest_Hits_Vol._II|http://dbpedia.org/resource/Cahoots_(album)}","{The Band|Bob Dylan}","{http://dbpedia.org/resource/The_Band|http://dbpedia.org/resource/Bob_Dylan}","NULL","NULL","Folk rock","http://dbpedia.org/resource/Folk_rock","NULL","NULL","{Life Is a Carnival|Tomorrow Is a Long Time}","{http://dbpedia.org/resource/Life_Is_a_Carnival|http://dbpedia.org/resource/Tomorrow_Is_a_Long_Time}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{202.0|261.0}","I Shall Be Released","http://dbpedia.org/resource/I_Shall_Be_Released","NULL","{2|18}","NULL","NULL","Bob Dylan","http://dbpedia.org/resource/Bob_Dylan"
"http://dbpedia.org/resource/When_I_was_a_Bachelor","When I was a Bachelor","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","English language","http://dbpedia.org/resource/English_language","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","When I Was a Bachelor","NULL","NULL","NULL","NULL","NULL"
